Date,core_ret
2007-10-03,-0.004115759232350136
2007-10-04,0.007525841589783977
2007-10-05,0.009577397323940251
2007-10-08,-0.00858927168536211
2007-10-09,0.008569496870628024
2007-10-10,0.001016307651915127
2007-10-11,0.0013481967582778531
2007-10-12,0.0073659484927024454
2007-10-15,-0.0005350198671748574
2007-10-16,-0.004100534899393771
2007-10-17,-0.002598587606163827
2007-10-18,0.008251886999652625
2007-10-19,-0.015051992428299743
2007-10-22,-0.004359134220429772
2007-10-23,0.008274636336977115
2007-10-24,0.0010048726258434226
2007-10-25,0.004564881004719412
2007-10-26,0.01677819685848525
2007-10-29,0.00442738275976573
2007-10-30,-0.008399462062519847
2007-10-31,0.013403495073061933
2007-11-01,-0.016092043833613567
2007-11-02,0.0127532330838378
2007-11-05,-0.004303966165672302
2007-11-06,0.017264021010508945
2007-11-07,-0.008704340925249632
2007-11-08,-0.0025960897428196072
2007-11-09,-0.0071673362490005665
2007-11-12,-0.028567436169092242
2007-11-13,0.020476369421233764
2007-11-14,0.005946212515160421
2007-11-15,-0.02172376408210075
2007-11-16,-0.00042398365882023725
2007-11-19,-0.010241821366186177
2007-11-20,0.017496221513606303
2007-11-21,-0.010924413030075575
2007-11-23,0.02055404674557948
2007-11-26,-0.010724023550567119
2007-11-27,-0.0016333460501656294
2007-11-28,0.012683777838696453
2007-11-29,-0.007936199640651231
2007-11-30,-0.0011039340695546684
2007-12-03,0.002911812191703167
2007-12-04,0.0026847287176420265
2007-12-05,0.0035208693914217104
2007-12-06,0.011862411827527453
2007-12-07,-0.004950099194333313
2007-12-10,0.012782338807813431
2007-12-11,-0.02095990623490318
2007-12-12,0.015399646219713348
2007-12-13,-0.013399454630270646
2007-12-14,-0.00621235987141272
2007-12-17,-0.00961801515021965
2007-12-18,0.009959306254941236
2007-12-19,-6.310496044459324e-05
2007-12-20,-0.00044339623632411174
2007-12-21,0.01361857898633212
2007-12-24,0.003962617421541137
2007-12-26,0.009682110593180138
2007-12-27,-0.006040195240448021
2007-12-28,0.007575095150381184
2007-12-31,-0.0069529371673148765
2008-01-02,0.010175206339344267
2008-01-03,0.0029946647016288468
2008-01-04,-0.0024649257950504766
2008-01-07,6.0207455975624935e-05
2008-01-08,0.01127471504601013
2008-01-09,-0.000373487914241466
2008-01-10,0.003066283818330573
2008-01-11,0.005774672109283507
2008-01-14,0.00727660708193123
2008-01-15,-0.0030498798732503385
2008-01-16,-0.01093880573922762
2008-01-17,0.0053257731580889645
2008-01-18,0.0018857522162589735
2008-01-22,0.009630532209309761
2008-01-23,-0.0027276193403593108
2008-01-24,0.00243695863009602
2008-01-25,0.009646304219757207
2008-01-28,0.00615279543166225
2008-01-29,-0.006669651889664063
2008-01-30,0.0017265154388566573
2008-01-31,-3.286820815462388e-05
2008-02-01,-0.009951138704858975
2008-02-04,-0.00654444755532313
2008-02-05,-0.004148929373334387
2008-02-06,0.005715422620590216
2008-02-07,-0.005714104671951048
2008-02-08,0.012120621086105898
2008-02-11,0.003894303610055494
2008-02-12,-0.013925165804708317
2008-02-13,-0.004676710174452037
2008-02-14,-0.005838804024351829
2008-02-15,0.0007173897070006374
2008-02-19,0.008567766250088926
2008-02-20,0.012526560786604302
2008-02-21,0.005349559208091104
2008-02-22,-0.002112684685697086
2008-02-25,-0.008587595478339538
2008-02-26,0.005394364737706603
2008-02-27,0.006148140767816779
2008-02-28,0.015265724360842392
2008-02-29,0.008639768315057972
2008-03-03,0.0023798296936757835
2008-03-04,-0.015451349955393767
2008-03-05,0.007358022922543839
2008-03-06,-0.003568254289505024
2008-03-07,-0.0014729613302220113
2008-03-10,0.006228107030203267
2008-03-11,-0.003648114586597362
2008-03-12,0.01495851658478442
2008-03-13,0.0029428722634738946
2008-03-14,0.008061995342628525
2008-03-17,0.006172176060289858
2008-03-18,-0.015394256214825708
2008-03-19,-0.00964305087535322
2008-03-20,-0.015582839293265094
2008-03-24,-0.008616174739873472
2008-03-25,0.016693525702226153
2008-03-26,0.003679603962736644
2008-03-27,-0.00532763324547092
2008-03-28,-0.003591755412951203
2008-03-31,-0.00622037602573372
2008-04-01,-0.029852839157556987
2008-04-02,0.014937482326058293
2008-04-03,0.001955630206925796
2008-04-04,0.009199015419459333
2008-04-07,0.0024708922598905003
2008-04-08,-0.006239405445640611
2008-04-09,0.015928345537995048
2008-04-10,-0.004495256493545652
2008-04-11,0.0008066396315449254
2008-04-14,-0.0039672536630114275
2008-04-15,-0.0031849988422665843
2008-04-16,0.0038851641094792555
2008-04-17,-0.0046662916394497045
2008-04-18,-0.010910473338667015
2008-04-21,-4.7313008815275115e-05
2008-04-22,0.0018286272047703944
2008-04-23,-0.007474311006146206
2008-04-24,-0.015448726319328587
2008-04-25,-0.0026367431150715603
2008-04-28,0.0039310741514521075
2008-04-29,-0.008819507557418449
2008-04-30,0.008464074641625463
2008-05-01,-0.017121233798751745
2008-05-02,-0.002792881810600889
2008-05-05,0.00999051061377021
2008-05-06,-0.0015157704740093036
2008-05-07,-0.002531008987428529
2008-05-08,0.012761882891969112
2008-05-09,0.002876236752187178
2008-05-12,-0.003216146698135358
2008-05-13,-0.014664197297314052
2008-05-14,-0.0008936135911253307
2008-05-15,0.015104386842757278
2008-05-16,0.010008639691964472
2008-05-19,0.0022807152098899275
2008-05-20,0.01105599556017367
2008-05-21,0.005938729648935159
2008-05-22,-0.011222801570712038
2008-05-23,0.0035627970849219093
2008-05-27,-0.01362682009851729
2008-05-28,-0.005674236486647555
2008-05-29,-0.018349546925259586
2008-05-30,0.008721954230760276
2008-06-02,0.003026754456310621
2008-06-03,-0.00254008448650328
2008-06-04,-0.0057766231580564376
2008-06-05,-0.004149440164179619
2008-06-06,0.0215686697797014
2008-06-09,-0.006007184617988881
2008-06-10,-0.017115535133465365
2008-06-11,0.007426967151437092
2008-06-12,-0.013161265433915825
2008-06-13,0.00027681006422819454
2008-06-16,0.006986560013529153
2008-06-17,0.0023916285794467473
2008-06-18,0.01011274359056169
2008-06-19,-0.00215741021407434
2008-06-20,0.005908894050927316
2008-06-23,-0.009397513476818276
2008-06-24,0.005515004146569247
2008-06-25,-6.507411093015225e-05
2008-06-26,0.02161023082037261
2008-06-27,0.010608628429472189
2008-06-30,-0.0002743367331632385
2008-07-01,0.003914690910120866
2008-07-02,0.005366607403889279
2008-07-03,-0.007040615834303265
2008-07-07,-0.002227034926136129
2008-07-08,0.0012157290308954516
2008-07-09,0.005724088144004602
2008-07-10,0.011039402144833288
2008-07-11,0.0016007785185842005
2008-07-14,0.008335249077994877
2008-07-15,0.0011940728990392224
2008-07-16,-0.01803255737815429
2008-07-17,-0.0037398340225017757
2008-07-18,-0.002137827381152424
2008-07-21,0.006978898036228864
2008-07-22,-0.013306452900121168
2008-07-23,-0.014374582261059143
2008-07-24,0.009075360486907824
2008-07-25,-0.0030263960474422036
2008-07-28,0.005265855201684766
2008-07-29,-0.0082457922641605
2008-07-30,-0.005409497306300914
2008-07-31,0.008085415459769929
2008-08-01,-0.00353987900963032
2008-08-04,-0.009129619718425741
2008-08-05,-0.015408705595765626
2008-08-06,0.0012119424123119837
2008-08-07,0.004967273741088962
2008-08-08,-0.008278652843839385
2008-08-11,-0.02432542830505474
2008-08-12,0.0009047682059022399
2008-08-13,0.004718332760473842
2008-08-14,-0.010329555770876797
2008-08-15,-0.006501537045448702
2008-08-18,0.009524190932456822
2008-08-19,0.00841563002917628
2008-08-20,-0.0009030850593855777
2008-08-21,0.013078610368871535
2008-08-22,-0.007733997462069042
2008-08-25,0.004070682440126316
2008-08-26,0.0022789282509300124
2008-08-27,0.001650449286922484
2008-08-28,0.005092391184160605
2008-08-29,-0.005087494993361474
2008-09-02,-0.012535220478472775
2008-09-03,0.0001622298102766373
2008-09-04,0.0008407496503963219
2008-09-05,0.003501586500476217
2008-09-08,0.0013349441261195638
2008-09-09,-0.010072513451026943
2008-09-10,-0.017936724882428423
2008-09-11,-0.007939676507204119
2008-09-12,0.010453060884332566
2008-09-15,0.02952315187692023
2008-09-16,-0.005065880308031789
2008-09-17,0.0589526396125033
2008-09-18,-0.022873174032287558
2008-09-19,0.0033347815291749905
2008-09-22,0.018555740522175346
2008-09-23,-0.006737424387721791
2008-09-24,-0.00692439628174335
2008-09-25,-0.0025098064653453767
2008-09-26,0.0047228776721622845
2008-09-29,0.03145931536868973
2008-09-30,-0.03730512204424813
2008-10-01,0.010032611591006657
2008-10-02,-0.017150521122641982
2008-10-03,0.005980834178097805
2008-10-06,0.01931750302342483
2008-10-07,0.016225947180604328
2008-10-08,0.005136926405650943
2008-10-09,-0.001523302208807198
2008-10-10,-0.04067097030357514
2008-10-13,-0.013799636796386405
2008-10-14,-0.001939381641091309
2008-10-15,0.011533475364795098
2008-10-16,-0.026705440830546878
2008-10-17,-0.016554813082422015
2008-10-20,0.012348732632347037
2008-10-21,-0.013090344390788655
2008-10-22,-0.018264755460648374
2008-10-23,-0.0036814680089347074
2008-10-24,0.005721751449506651
2008-10-27,0.0001541113014649209
2008-10-28,0.003869601514223109
2008-10-29,-0.001093013803137699
2008-10-30,-0.013246833387188961
2008-10-31,-0.015906924518652055
2008-11-03,-0.0023284284585247117
2008-11-04,0.009134089531616402
2008-11-05,0.005929077727740872
2008-11-06,-0.003609932215180356
2008-11-07,-0.0032672593546326234
2008-11-10,0.0024400544984490846
2008-11-11,0.001478034077747048
2008-11-12,0.0032105295281661395
2008-11-13,-0.011975739467150526
2008-11-14,0.009912122161224723
2008-11-17,0.0022065681255963865
2008-11-18,0.006433745182842121
2008-11-19,0.012807288601273226
2008-11-20,0.025830801086401123
2008-11-21,-0.007229733466522004
2008-11-24,-0.007821612121041377
2008-11-25,0.014707350847630196
2008-11-26,0.0006712023608180795
2008-11-28,0.006176390461350101
2008-12-01,0.01740446586589295
2008-12-02,0.010261723344390988
2008-12-03,-0.00359183788695272
2008-12-04,0.005388904006504547
2008-12-05,-0.014593381623769663
2008-12-08,0.010185949992440657
2008-12-09,0.010740570164297747
2008-12-10,0.021201873448266073
2008-12-11,0.006623477470957595
2008-12-12,0.000991915869111959
2008-12-15,0.016770832709875894
2008-12-16,0.023621589396901177
2008-12-17,0.01930927628618262
2008-12-18,0.0013612656133364376
2008-12-19,-0.0068601857271303746
2008-12-22,0.0011781239746325722
2008-12-23,-0.005631849686010548
2008-12-24,0.003949430052929581
2008-12-26,0.014474775312995347
2008-12-29,0.002113722329346035
2008-12-30,0.0021562541248645317
2008-12-31,-0.006850586320084451
2009-01-02,-0.01424395159408115
2009-01-05,-0.02303941610002308
2009-01-06,-0.001181641512397913
2009-01-07,-0.012017984785921698
2009-01-08,0.009932835771781001
2009-01-09,-0.002441606414716857
2009-01-12,-0.013638049188961165
2009-01-13,0.0012696682341053478
2009-01-14,0.0015058339112968833
2009-01-15,0.00457950979191124
2009-01-16,0.00672014660963105
2009-01-20,0.010854322611676459
2009-01-21,-0.017983344813415736
2009-01-22,-0.007068228725246262
2009-01-23,0.019435055284710345
2009-01-26,-0.0019923235198812117
2009-01-27,0.008552404674763592
2009-01-28,-0.01792423875438459
2009-01-29,0.0003975078502720941
2009-01-30,0.008526390450547705
2009-02-02,-0.005621748722067554
2009-02-03,-0.01215816088227914
2009-02-04,-0.001749614210548589
2009-02-05,0.0004389581068682258
2009-02-06,-0.0015593007159184213
2009-02-09,0.0016130698411431776
2009-02-10,0.010865307288316806
2009-02-11,0.006485458417470724
2009-02-12,-0.00470765468703499
2009-02-13,-0.013306698254579308
2009-02-17,0.015574625026558708
2009-02-18,-0.004261370922744201
2009-02-19,-0.008500471973159673
2009-02-20,0.004858142332836435
2009-02-23,0.004618933320764462
2009-02-24,-0.000524411771702149
2009-02-25,-0.005774549600277845
2009-02-26,-0.005262632114653665
2009-02-27,-0.002878910706824278
2009-03-02,0.006870836099438282
2009-03-03,-0.003340445631107858
2009-03-04,-0.0022906404527037183
2009-03-05,0.013905191252972626
2009-03-06,-0.003334589149904754
2009-03-09,-0.0029253817276663208
2009-03-10,-0.00959960363952661
2009-03-11,0.00541018313247954
2009-03-12,0.0023841857414518275
2009-03-13,-0.002518143549958385
2009-03-16,-0.00788475953297385
2009-03-17,-0.0027198251826610065
2009-03-18,0.01894394033655522
2009-03-19,0.0006227711506993083
2009-03-20,-0.002775128378252112
2009-03-23,-0.004330261459472684
2009-03-24,0.004756374436358235
2009-03-25,-0.006730776566725494
2009-03-26,0.005799232256842646
2009-03-27,0.0037093970337908067
2009-03-30,0.0019127846940448778
2009-03-31,0.003572789665310494
2009-04-01,0.00312176552750687
2009-04-02,-0.01860944561184988
2009-04-03,-0.01704438231169475
2009-04-06,-0.01538107718398013
2009-04-07,0.009888199525235342
2009-04-08,0.0036793226638924814
2009-04-09,-0.008003038541941676
2009-04-13,0.013687218697867931
2009-04-14,-0.0002876491238401613
2009-04-15,-0.00012285623974739313
2009-04-16,-0.013612775152235523
2009-04-17,-0.008932335657161727
2009-04-20,0.01772146710162803
2009-04-21,-0.0052849414516742965
2009-04-22,-0.0002130432570949803
2009-04-23,0.008076239482158687
2009-04-24,0.00016000688167339128
2009-04-27,-0.0018189332095766564
2009-04-28,-0.015246192636244438
2009-04-29,-0.0011239196233140958
2009-04-30,-0.007980551110702228
2009-05-01,-0.006778337983288141
2009-05-04,0.011365857771196142
2009-05-05,-0.0028157471602079376
2009-05-06,0.006127018824824582
2009-05-07,-0.012764842727201686
2009-05-08,0.004233039233204283
2009-05-11,0.0054982710670438695
2009-05-12,0.00744789288011849
2009-05-13,0.007582490517077711
2009-05-14,0.0016155825102817656
2009-05-15,0.0027032790080349645
2009-05-18,-0.01425115359410023
2009-05-19,0.0006781335248945974
2009-05-20,0.012350874167090242
2009-05-21,-0.003902622108315379
2009-05-22,-0.0039525610070687
2009-05-26,-0.009608827094725159
2009-05-27,-0.01050036674754562
2009-05-28,0.01146526203706666
2009-05-29,0.023307446410641308
2009-06-01,-0.0187962076705096
2009-06-02,0.005980167944988346
2009-06-03,-0.0054229388841116055
2009-06-04,-0.0006922376072155401
2009-06-05,-0.016904556540170868
2009-06-08,-0.002080379330672788
2009-06-09,0.0013871379337561662
2009-06-10,-0.007708424491466193
2009-06-11,0.004703808366577578
2009-06-12,-0.0036785172557436407
2009-06-15,-0.001303003288726401
2009-06-16,0.013257811265034114
2009-06-17,-0.000530757751240174
2009-06-18,-0.011573991212096901
2009-06-19,0.008437448031113681
2009-06-22,-0.002546043705354273
2009-06-23,0.007985285512534634
2009-06-24,-0.0021029438490670627
2009-06-25,0.013868406737202688
2009-06-26,0.0007388549392974286
2009-06-29,-0.0006143531758848741
2009-06-30,-0.005516409795512711
2009-07-01,0.004044559691773697
2009-07-02,0.0009192241518989066
2009-07-06,-0.000954402435580981
2009-07-07,0.0033467766416998
2009-07-08,0.00923482849604218
2009-07-09,-0.00595855712890625
2009-07-10,0.004614603549528806
2009-07-13,-0.0028057824830597933
2009-07-14,-0.008308098687001109
2009-07-15,-0.012858651478144523
2009-07-16,0.005399202991241969
2009-07-17,-0.007715551599390191
2009-07-20,0.002630443709842556
2009-07-21,0.009976023804509127
2009-07-22,-0.004489598823531893
2009-07-23,-0.00916835813304906
2009-07-24,0.002417288219338287
2009-07-27,-0.005740817153649269
2009-07-28,0.004424753367588519
2009-07-29,0.002741228161903142
2009-07-30,0.007088348391612098
2009-07-31,0.009731169669858875
2009-08-03,-0.009228984522009265
2009-08-04,8.85462039666165e-05
2009-08-05,-0.006945902040803031
2009-08-06,0.0007548379866702537
2009-08-07,-0.008656987697414797
2009-08-10,0.001870479265035252
2009-08-11,0.0050314978033201285
2009-08-12,-0.004478806108545896
2009-08-13,0.011231114393114194
2009-08-14,-0.0019055403196359122
2009-08-17,-8.155149853961152e-05
2009-08-18,-0.0004469563668839105
2009-08-19,0.0066936898194620564
2009-08-20,0.0027020247219856075
2009-08-21,-0.002810207095083228
2009-08-24,0.0020706029366299727
2009-08-25,0.005102353817672767
2009-08-26,0.002453101956286674
2009-08-27,0.00018549444665161285
2009-08-28,0.005938471267953438
2009-08-31,-0.0020372147217787018
2009-09-01,-0.00011837635362571541
2009-09-02,0.019480948242105223
2009-09-03,0.003523322089135139
2009-09-04,-0.008158335557269525
2009-09-08,-0.004031183340893751
2009-09-09,-0.002377921065270572
2009-09-10,0.012406379916379384
2009-09-11,0.008282664167610254
2009-09-14,-0.009114437294575617
2009-09-15,0.0022388862935194265
2009-09-16,0.005998557407088434
2009-09-17,0.003435410186555077
2009-09-18,-0.007822675178517702
2009-09-21,-0.00042216908860787106
2009-09-22,0.0077010664009729
2009-09-23,-0.00270629290547586
2009-09-24,-0.005024538155989522
2009-09-25,0.00353752379690081
2009-09-28,0.004646362465409504
2009-09-29,0.0015024767692085605
2009-09-30,0.006831596097864212
2009-10-01,0.0004147545435710387
2009-10-02,-0.001008606534212364
2009-10-05,0.007420589661233268
2009-10-06,0.007373701528125776
2009-10-07,0.006256053064123801
2009-10-08,0.0010099679161778008
2009-10-09,-0.015321576154574745
2009-10-12,0.004282662083996747
2009-10-13,0.005982516409667071
2009-10-14,-0.007789155747407461
2009-10-15,-0.00864806833535936
2009-10-16,0.005621821799404736
2009-10-19,0.009016968798089331
2009-10-20,-0.0011829372998678478
2009-10-21,-0.001402910201560803
2009-10-22,-0.0016250900667009738
2009-10-23,-0.005831842199118087
2009-10-26,-0.014352214829416232
2009-10-27,0.006779747829879168
2009-10-28,-0.0031298529079598625
2009-10-29,0.004281130113538423
2009-10-30,0.0064764996545934594
2009-11-02,0.003113999450485183
2009-11-03,0.01315480326274504
2009-11-04,0.00429581921867539
2009-11-05,0.008637284109977994
2009-11-06,0.00341342484772722
2009-11-09,0.014925241855089477
2009-11-10,0.0010155362573410764
2009-11-11,0.008136692935831524
2009-11-12,-0.011425226972605618
2009-11-13,0.009775276894064988
2009-11-16,0.01586356970444691
2009-11-17,0.0021073733889320767
2009-11-18,0.0009359783726206605
2009-11-19,-0.006292938314395646
2009-11-20,0.001073877365664777
2009-11-23,0.012327707087858242
2009-11-24,0.0026919397863205408
2009-11-25,0.009993639133917487
2009-11-27,-0.01481373765296451
2009-11-30,0.0042088630378298575
2009-12-01,0.013708533686886626
2009-12-02,0.007442786335670193
2009-12-03,-0.0059238994801469325
2009-12-04,-0.017997072216623
2009-12-07,-0.0035789070159561454
2009-12-08,-0.015096762870007885
2009-12-09,0.0013745276472306722
2009-12-10,0.002727477085836705
2009-12-11,-0.0046437201622549495
2009-12-14,0.007627865654885602
2009-12-15,-0.0024602064860121398
2009-12-16,0.00702411304266326
2009-12-17,-0.025050800341260338
2009-12-18,0.0076356726098074645
2009-12-21,-0.004097301410366849
2009-12-22,-0.0018500904167387255
2009-12-23,0.002774093306346148
2009-12-24,0.010860810115901343
2009-12-28,0.0019435653345023507
2009-12-29,-0.005684413791344323
2009-12-30,-0.002690020337170973
