Date,unhedged,protective_put,collar
2025-02-10,800.0732474343268,651.6743733303301,719.775327852314
2025-02-11,765.1706927155798,623.2456006561956,688.3757055725657
2025-02-12,775.9099846365502,631.9929514207072,698.0371676800744
2025-02-13,802.7580544118574,653.8611979869548,722.1906789825629
2025-02-14,813.4972823219803,662.6084966134539,731.8520835035581
2025-02-18,792.0188265017346,645.1138993604558,712.5292744615675
2025-02-19,808.127668366919,658.2348473002045,727.0213812430604
2025-02-20,816.1820892995112,664.7953212700787,734.2674346338069
2025-02-21,736.9801874460834,600.2839156926294,663.0144899116963
2025-02-24,666.50398828319,542.8797554217261,599.6115083460359
2025-02-25,666.1707362890484,542.6083155440153,599.311702591863
2025-02-26,666.1707362890484,542.6083155440153,599.311702591863
2025-02-27,666.1707362890484,542.6083155440153,599.311702591863
2025-02-28,666.1707362890484,542.6083155440153,599.311702591863
2025-03-03,666.1707362890484,529.3572587206451,590.5609358677088
2025-03-04,666.1707362890484,529.3572587206451,590.5609358677088
2025-03-05,666.1707362890484,542.3837683359515,605.093555535752
2025-03-06,666.1707362890484,542.3837683359515,605.093555535752
2025-03-07,666.1707362890484,542.3837683359515,605.093555535752
2025-03-10,666.1707362890484,542.3837683359515,605.093555535752
2025-03-11,666.1707362890484,542.3837683359515,605.093555535752
2025-03-12,666.1707362890484,542.3837683359515,605.093555535752
2025-03-13,666.1707362890484,542.3837683359515,605.093555535752
2025-03-14,666.1707362890484,542.3837683359515,605.093555535752
2025-03-17,666.1707362890484,542.3837683359515,605.093555535752
2025-03-18,666.1707362890484,542.3837683359515,605.093555535752
2025-03-19,666.1707362890484,542.3837683359515,605.093555535752
2025-03-20,666.1707362890484,542.3837683359515,605.093555535752
2025-03-21,666.1707362890484,542.3837683359515,605.093555535752
2025-03-24,666.1707362890484,542.3837683359515,605.093555535752
2025-03-25,666.1707362890484,542.3837683359515,605.093555535752
2025-03-26,666.1707362890484,542.3837683359515,605.093555535752
2025-03-27,666.1707362890484,542.3837683359515,605.093555535752
2025-03-28,666.1707362890484,542.3837683359515,605.093555535752
2025-03-31,666.1707362890484,542.3837683359515,605.093555535752
2025-04-01,666.1707362890484,550.9502672691729,620.0302476371198
2025-04-02,666.1707362890484,550.9502672691729,620.0302476371198
2025-04-03,666.1707362890484,550.9502672691729,620.0302476371198
2025-04-04,666.1707362890484,550.9502672691729,620.0302476371198
2025-04-07,666.1707362890484,550.9502672691729,620.0302476371198
2025-04-08,666.1707362890484,550.9502672691729,620.0302476371198
2025-04-09,666.1707362890484,550.9502672691729,620.0302476371198
2025-04-10,666.1707362890484,550.9502672691729,620.0302476371198
2025-04-11,666.1707362890484,550.9502672691729,620.0302476371198
2025-04-14,666.1707362890484,550.9502672691729,620.0302476371198
2025-04-15,666.1707362890484,550.9502672691729,620.0302476371198
2025-04-16,666.1707362890484,550.9502672691729,620.0302476371198
2025-04-17,666.1707362890484,550.9502672691729,620.0302476371198
2025-04-21,666.1707362890484,550.9502672691729,620.0302476371198
2025-04-22,666.1707362890484,550.9502672691729,620.0302476371198
2025-04-23,666.1707362890484,550.9502672691729,620.0302476371198
2025-04-24,665.0865956871696,550.0536389397902,619.0211970600848
2025-04-25,671.7272954889027,555.5457675058094,625.2019470063955
2025-04-28,655.6412678292679,542.2419690115303,610.2300739264388
2025-04-29,647.3423558198444,535.3784315720062,602.5059632923012
2025-04-30,616.3032655256118,509.70784269465355,573.6167104428431
2025-05-01,675.5758959842312,547.4883578579581,622.7547954538494
2025-05-02,691.8442218926714,560.6722489494749,637.7511534259279
2025-05-05,643.6615473086081,521.6248916621022,593.335726775303
2025-05-06,660.2652203511176,535.0805488909773,608.6412121705546
2025-05-07,659.6193308571253,534.5571184658755,608.0458226930616
2025-05-08,720.7393615534114,584.0889407778408,664.3870753053175
2025-05-09,717.3763842806841,581.3635757736962,661.2870383797222
2025-05-12,770.8456407273836,624.6951919280013,710.5757061067171
2025-05-13,821.0745031298186,665.4007848262185,756.8773357492852
2025-05-14,796.0548413766148,645.1247897694872,733.8138806585124
2025-05-15,770.3404827805568,624.2858106928046,710.1100448305851
2025-05-16,854.9027179200666,692.8152528006818,788.0606315232976
2025-05-19,861.7149352788315,698.3358904037867,794.3402235766291
